414855307,4148,55307,115.615635,39.763377
414833641,4148,33641,115.661609,39.852890
414855215,4148,55215,115.619608,39.789778
414858814,4148,58814,115.618559,39.947317
414857979,4148,57979,115.621113,39.943511
451556148,4515,56148,115.623403,39.643844
451556092,4515,56092,115.623681,39.643633
451556093,4515,56093,115.623703,39.648577
451532319,4515,32319,115.624656,39.632276
451556147,4515,56147,115.624792,39.646411
414857327,4148,57327,115.627731,39.791838
414857316,4148,57316,115.627702,39.759175
414855486,4148,55486,115.630538,39.830458
414857315,4148,57315,115.631923,39.754687
414857328,4148,57328,115.632129,39.780760
414857314,4148,57314,115.634979,39.772097
414857013,4148,57013,115.635142,39.746856
414855484,4148,55484,115.635408,39.831794
414808926,4148,8926,115.634681,39.844601
414857012,4148,57012,115.636785,39.742566
451556091,4515,56091,115.639926,39.638215
414855485,4148,55485,115.639829,39.828863
414857965,4148,57965,115.643948,39.973002
414808925,4148,8925,115.649305,39.841660
414856805,4148,56805,115.642062,39.740787
414857977,4148,57977,115.638500,39.944506
414859347,4148,59347,115.649294,39.945484
431008980,4310,8980,115.645869,39.995701
414857964,4148,57964,115.650316,39.974059
451508792,4515,8792,115.648273,39.623414
451556788,4515,56788,115.650080,39.633277
414808924,4148,8924,115.648873,39.848611
451503355,4515,3355,115.649333,39.684689
451508793,4515,8793,115.652933,39.625626
414832074,4148,32074,115.649676,39.847569
414800378,4148,378,115.652833,39.948302
414800377,4148,377,115.658602,39.958438
414859348,4148,59348,115.653175,39.933657
414857011,4148,57011,115.657844,39.738304
414857995,4148,57995,115.656228,39.981342
414855060,4148,55060,115.661827,39.907294
451556785,4515,56785,115.659714,39.620027
451508791,4515,8791,115.663606,39.624240
414808702,4148,8702,115.662646,39.958039
414856933,4148,56933,115.658255,39.850966
414808703,4148,8703,115.662291,39.972650
414855050,4148,55050,115.666589,39.917326
451556784,4515,56784,115.668979,39.627688
414839611,4148,39611,115.670704,39.863235
414806424,4148,6424,115.670677,39.862599
431055539,4310,55539,115.673657,40.052732
414857994,4148,57994,115.654126,39.985394
414856931,4148,56931,115.672683,39.851002
414839612,4148,39612,115.674267,39.853762
414839613,4148,39613,115.673140,39.854566
449708940,4497,8940,115.677445,39.611290
414857008,4148,57008,115.681473,39.731433
414857009,4148,57009,115.680069,39.732560
414856803,4148,56803,115.684407,39.811437
414808701,4148,8701,115.684285,39.967875
414808862,4148,8862,115.633778,39.845189
448708940,4487,8940,115.679876,39.608028
414857007,4148,57007,115.688419,39.734794
414803720,4148,3720,115.691628,39.967401
414856801,4148,56801,115.691907,39.813893
414808740,4148,8740,115.701300,39.729992
414857282,4148,57282,115.694051,39.846371
414803730,4148,3730,115.694861,39.973223
431055537,4310,55537,115.699952,40.057777
414856791,4148,56791,115.692908,39.871737
414808800,4148,8800,115.698551,39.942076
414833598,4148,33598,115.699313,39.971186
414835162,4148,35162,115.702265,39.864412
414808861,4148,8861,115.631497,39.852625
431058006,4310,58006,115.699083,39.980044
430956796,4309,56796,115.705769,39.580596
414855330,4148,55330,115.700189,39.786986
414855099,4148,55099,115.702180,39.866496
414857345,4148,57345,115.703469,39.816854
414857281,4148,57281,115.708460,39.843048
431008982,4310,8982,115.707526,40.004584
431059357,4310,59357,115.708214,39.998466
414833597,4148,33597,115.710007,39.977117
414835163,4148,35163,115.708710,39.874184
431008842,4310,8842,115.711456,40.108168
414803700,4148,3700,115.711792,39.977576
431058272,4310,58272,115.710355,40.052418
414855097,4148,55097,115.709451,39.880710
431055534,4310,55534,115.712003,40.047820
431059333,4310,59333,115.712396,40.062738
431058271,4310,58271,115.713847,40.061640
431008981,4310,8981,115.713040,40.023913
414857312,4148,57312,115.715849,39.838497
431058005,4310,58005,115.721791,39.981902
430939598,4309,39598,115.716005,39.567872
430900889,4309,889,115.702567,39.583237
414835161,4148,35161,115.716152,39.878261
451556076,4515,56076,115.716373,39.634438
430939599,4309,39599,115.713635,39.572279
449735841,4497,35841,115.756430,39.576973
430956794,4309,56794,115.721608,39.584256
414859239,4148,59239,115.716300,39.974500
431055535,4310,55535,115.716472,40.042865
431059358,4310,59358,115.719172,39.983200
414858810,4148,58810,115.712544,40.027172
430900888,4309,888,115.717318,39.566051
431059332,4310,59332,115.716531,40.061188
430956795,4309,56795,115.717069,39.577705
414806610,4148,6610,115.722424,39.975168
414859238,4148,59238,115.719969,39.955595
431008830,4310,8830,115.723728,40.069555
414857311,4148,57311,115.725276,39.831981
414855837,4148,55837,115.721029,39.948155
430900887,4309,887,115.722697,39.579225
430939597,4309,39597,115.723424,39.570955
414855838,4148,55838,115.723481,39.941758
414857344,4148,57344,115.724090,39.834170
431058108,4310,58108,115.726432,40.072368
448735843,4487,35843,115.736692,39.567044
414855015,4148,55015,115.719726,39.722778
431008841,4310,8841,115.720859,40.096997
449735843,4497,35843,115.733599,39.573187
414855014,4148,55014,115.730752,39.720236
430956549,4309,56549,115.735172,39.550597
431057988,4310,57988,115.731420,40.009538
414856779,4148,56779,115.730791,39.830063
430955889,4309,55889,115.732252,39.566379
430955887,4309,55887,115.730713,39.577469
414856778,4148,56778,115.736424,39.827796
430955888,4309,55888,115.737149,39.565218
449708786,4497,8786,115.736452,39.565283
430956765,4309,56765,115.736080,39.582626
431058107,4310,58107,115.743743,40.079940
431058109,4310,58109,115.738883,40.076853
430956764,4309,56764,115.741013,39.601016
430956333,4309,56333,115.743954,39.586319
431057760,4310,57760,115.744788,39.987021
430956332,4309,56332,115.747008,39.585147
414857262,4148,57262,115.744137,39.729373
430947052,4309,47052,115.750303,39.658936
414857261,4148,57261,115.746065,39.735152
414857263,4148,57263,115.743049,39.727904
448708786,4487,8786,115.739178,39.563844
430956859,4309,56859,115.740324,39.584596
430956548,4309,56548,115.749618,39.532367
449708785,4497,8785,115.748581,39.558046
449708784,4497,8784,115.748803,39.561221
431055338,4310,55338,115.746747,40.084662
448735841,4487,35841,115.746764,39.572608
430956858,4309,56858,115.752739,39.554866
414855360,4148,55360,115.751201,40.054635
431055337,4310,55337,115.757163,40.089094
448708784,4487,8784,115.750666,39.559823
451555140,4515,55140,115.755611,39.616974
430956683,4309,56683,115.755107,39.523345
430956547,4309,56547,115.755194,39.550346
414857002,4148,57002,115.755218,39.748247
448708785,4487,8785,115.747798,39.558620
414857351,4148,57351,115.753779,39.821158
431055570,4310,55570,115.760920,40.038841
414806437,4148,6437,115.766150,39.894257
414857352,4148,57352,115.745566,39.823558
431058515,4310,58515,115.762916,39.992970
414856659,4148,56659,115.754972,39.881025
447558755,4475,58755,115.769099,40.526210
431058516,4310,58516,115.764493,39.993910
414857003,4148,57003,115.757139,39.751252
414857001,4148,57001,115.764753,39.762782
430956681,4309,56681,115.761559,39.543564
447503545,4475,3545,115.772148,40.451937
414856658,4148,56658,115.765651,39.870598
430906589,4309,6589,115.777464,39.560120
414856993,4148,56993,115.775763,39.774500
414839683,4148,39683,115.768130,39.897509
430959397,4309,59397,115.770246,39.543018
430956331,4309,56331,115.762782,39.594353
430959398,4309,59398,115.769794,39.533107
431057987,4310,57987,115.761974,39.998669
414839682,4148,39682,115.773389,39.888764
414806439,4148,6439,115.767743,39.891503
447503546,4475,3546,115.777171,40.460015
430959399,4309,59399,115.762535,39.546386
414857266,4148,57266,115.776791,39.809136
451555689,4515,55689,115.775917,39.610037
414856986,4148,56986,115.774912,39.789835
414856985,4148,56985,115.775970,39.779826
414856992,4148,56992,115.775117,39.773402
414859848,4148,59848,115.778302,39.979076
431058812,4310,58812,115.777518,40.029390
414857016,4148,57016,115.770345,39.706742
414806438,4148,6438,115.777624,39.893515
430903996,4309,3996,115.779460,39.541429
451555688,4515,55688,115.776111,39.601796
414859847,4148,59847,115.776927,39.985595
414858269,4148,58269,115.775394,39.887215
414856991,4148,56991,115.771290,39.772978
430956682,4309,56682,115.775495,39.525280
448755121,4487,55121,115.810894,39.622698
431058514,4310,58514,115.779319,39.999650
414859849,4148,59849,115.779067,39.972376
430906588,4309,6588,115.784855,39.541375
451555687,4515,55687,115.781138,39.610429
447555786,4475,55786,115.781919,40.442464
430956857,4309,56857,115.778669,39.568269
414857265,4148,57265,115.782705,39.797217
431027196,4310,27196,115.783678,40.002118
451530465,4515,30465,115.781630,39.606243
414858268,4148,58268,115.789078,39.884182
431058811,4310,58811,115.785667,40.040802
414856995,4148,56995,115.798104,39.816535
414857015,4148,57015,115.790183,39.698121
414857264,4148,57264,115.786574,39.805496
414856984,4148,56984,115.784758,39.785196
414857325,4148,57325,115.790332,39.907032
449759796,4497,59796,115.790664,39.602191
430903994,4309,3994,115.790020,39.542839
449755122,4497,55122,115.794020,39.603640
431058052,4310,58052,115.794798,40.054998
447558754,4475,58754,115.792036,40.514629
414847383,4148,47383,115.786769,39.887063
449755123,4497,55123,115.793431,39.617383
414858267,4148,58267,115.790351,39.885790
414808890,4148,8890,115.791564,39.950774
431000360,4310,360,115.794910,40.007475
447537246,4475,37246,115.783811,40.444571
414857324,4148,57324,115.796468,39.904635
449759794,4497,59794,115.794438,39.601888
448755122,4487,55122,115.791418,39.602235
447503796,4475,3796,115.803827,40.509681
430956365,4309,56365,115.798004,39.513513
431000340,4310,340,115.799666,40.010455
445559845,4455,59845,115.799339,40.320124
414839681,4148,39681,115.797071,39.879945
430956716,4309,56716,115.802476,39.553685
431058051,4310,58051,115.802415,40.051267
448755123,4487,55123,115.794912,39.617957
448759794,4487,59794,115.797836,39.600118
449759795,4497,59795,115.801283,39.595381
430956366,4309,56366,115.800349,39.528770
414856657,4148,56657,115.772132,39.883385
414857014,4148,57014,115.798226,39.714287
414856994,4148,56994,115.806078,39.821829
451555079,4515,55079,115.802302,39.659725
447508143,4475,8143,115.810682,40.465316
431000215,4310,215,115.804131,40.005883
451656343,4516,56343,115.808557,39.594945
448759795,4487,59795,115.804326,39.595478
447555785,4475,55785,115.802601,40.445063
414856996,4148,56996,115.804768,39.822898
451555077,4515,55077,115.806933,39.659436
430956715,4309,56715,115.805712,39.547198
447503794,4475,3794,115.809235,40.505620
431058054,4310,58054,115.805295,40.050227
447508142,4475,8142,115.803564,40.448808
451657031,4516,57031,115.808676,39.574647
430903995,4309,3995,115.791666,39.535400
430906587,4309,6587,115.793823,39.544155
449755121,4497,55121,115.812713,39.621705
431000214,4310,214,115.813131,40.007831
430956364,4309,56364,115.813624,39.530875
451656342,4516,56342,115.814280,39.580786
451656676,4516,56676,115.816368,39.571606
451633759,4516,33759,115.816546,39.551944
447555784,4475,55784,115.799820,40.458436
414855416,4148,55416,115.823514,39.767378
447547469,4475,47469,115.817517,40.473634
430956714,4309,56714,115.815384,39.555471
451656675,4516,56675,115.819986,39.564891
414856989,4148,56989,115.818857,39.820798
451608613,4516,8613,115.818665,39.552672
447503544,4475,3544,115.797599,40.455640
431055580,4310,55580,115.822787,40.132842
451657032,4516,57032,115.819005,39.549668
447508141,4475,8141,115.818241,40.456406
447503795,4475,3795,115.823510,40.493123
431055120,4310,55120,115.803557,40.007163
451656341,4516,56341,115.821048,39.592460
431055065,4310,55065,115.822825,40.039388
414855414,4148,55414,115.822584,39.768917
445558409,4455,58409,115.821999,40.418814
414800269,4148,269,115.833616,39.929747
451608611,4516,8611,115.823639,39.556672
414856988,4148,56988,115.825512,39.814085
447558368,4475,58368,115.939041,40.478370
414855415,4148,55415,115.823990,39.758501
451555078,4515,55078,115.825026,39.650336
445558406,4455,58406,115.825918,40.379534
431006725,4310,6725,115.826813,40.015095
414856382,4148,56382,115.826559,39.754217
431006726,4310,6726,115.825413,40.016188
447503999,4475,3999,115.828400,40.482203
447506513,4475,6513,115.828031,40.459827
414856763,4148,56763,115.826494,39.784940
414838732,4148,38732,115.827866,39.757253
414856987,4148,56987,115.832871,39.821033
451608612,4516,8612,115.825885,39.552528
414800267,4148,267,115.826170,39.905136
431059356,4310,59356,115.830847,40.058096
447547468,4475,47468,115.828460,40.470669
414856383,4148,56383,115.832564,39.765641
414859591,4148,59591,115.826593,39.862249
447558759,4475,58759,115.842403,40.463855
451656674,4516,56674,115.831597,39.565055
451508621,4515,8621,115.830235,39.642995
451633758,4516,33758,115.832105,39.553694
451656576,4516,56576,115.833403,39.555035
431055064,4310,55064,115.834313,40.044509
447547467,4475,47467,115.834017,40.479476
431059355,4310,59355,115.835623,40.057675
451635846,4516,35846,115.835403,39.556083
431059354,4310,59354,115.835447,40.057369
414856381,4148,56381,115.835557,39.771717
445536374,4455,36374,115.835972,40.347495
451600555,4516,555,115.836663,39.577071
414856761,4148,56761,115.836889,39.783880
451508622,4515,8622,115.836756,39.645184
447506511,4475,6511,115.837979,40.465697
414857322,4148,57322,115.839925,39.773089
447500902,4475,902,115.838774,40.475043
414859235,4148,59235,115.842459,39.930422
451656574,4516,56574,115.840643,39.556899
414806630,4148,6630,115.842376,39.832019
414856399,4148,56399,115.842795,39.788397
431006724,4310,6724,115.841708,40.024113
451455518,4514,55518,115.842190,39.593699
447503998,4475,3998,115.843789,40.469085
414856755,4148,56755,115.872320,39.757967
414856999,4148,56999,115.847093,39.821883
414856772,4148,56772,115.846070,39.793982
414800268,4148,268,115.831466,39.926758
414856771,4148,56771,115.845444,39.804736
451600553,4516,553,115.845337,39.593126
451608634,4516,8634,115.846873,39.559140
431008688,4310,8688,115.854703,40.087913
447500810,4475,810,115.849013,40.470451
447503997,4475,3997,115.841439,40.480974
451656378,4516,56378,115.850001,39.528326
447506512,4475,6512,115.849046,40.454379
451656575,4516,56575,115.850907,39.548322
414857321,4148,57321,115.847074,39.764695
414856811,4148,56811,115.851262,39.723365
414856812,4148,56812,115.851790,39.719698
414856398,4148,56398,115.851943,39.776440
451456669,4514,56669,115.852747,39.618772
414855011,4148,55011,115.852670,39.804037
431006865,4310,6865,115.856037,40.031458
445537153,4455,37153,115.853546,40.347838
447500809,4475,809,115.856653,40.475926
414856756,4148,56756,115.856358,39.763427
431058817,4310,58817,115.856560,40.112139
431058818,4310,58818,115.859662,40.097831
451657376,4516,57376,115.857920,39.594279
451600554,4516,554,115.858741,39.576238
431006060,4310,6060,115.858907,40.125703
451632065,4516,32065,115.861513,39.590490
451656379,4516,56379,115.868864,39.567345
451608636,4516,8636,115.860957,39.560244
414856998,4148,56998,115.860507,39.815857
431008687,4310,8687,115.864520,40.060325
414855013,4148,55013,115.860238,39.796302
451408838,4514,8838,115.862801,39.642358
414857288,4148,57288,115.865672,39.808106
451657375,4516,57375,115.863260,39.586788
451408839,4514,8839,115.864092,39.643770
414856997,4148,56997,115.859731,39.819765
451557305,4515,57305,115.864852,39.686596
451456673,4514,56673,115.867007,39.625174
447500636,4475,636,115.872091,40.478567
445559846,4455,59846,115.867512,40.355864
445500552,4455,552,115.867719,40.417473
445500550,4455,550,115.868125,40.416943
414855130,4148,55130,115.867964,39.938774
445558404,4455,58404,115.868638,40.382024
431006864,4310,6864,115.867412,40.026208
451656666,4516,56666,115.868411,39.588608
445558405,4455,58405,115.868893,40.353012
451456668,4514,56668,115.869436,39.607502
451657374,4516,57374,115.870114,39.591361
451659158,4516,59158,115.869036,39.563140
447558757,4475,58757,115.870248,40.458775
431058820,4310,58820,115.874462,40.024894
451656664,4516,56664,115.883757,39.586548
447537153,4475,37153,115.876585,40.355342
451456667,4514,56667,115.872762,39.616493
414855012,4148,55012,115.877199,39.781235
445558408,4455,58408,115.873467,40.395326
447558766,4475,58766,115.868977,40.484209
431008644,4310,8644,115.876799,40.037865
445559336,4455,59336,115.875174,40.359861
451557304,4515,57304,115.874608,39.677472
445559843,4455,59843,115.875036,40.357665
451656377,4516,56377,115.874977,39.566185
451635844,4516,35844,115.875560,39.564801
451659157,4516,59157,115.876406,39.567872
447558758,4475,58758,115.872680,40.446194
445500551,4455,551,115.877470,40.418706
414857287,4148,57287,115.876931,39.809028
414856754,4148,56754,115.870267,39.760567
451438603,4514,38603,115.877770,39.631224
445506443,4455,6443,115.878894,40.390744
451456152,4514,56152,115.878844,39.655889
431008645,4310,8645,115.879912,40.034932
445555456,4455,55456,115.879429,40.363452
451403979,4514,3979,115.879435,39.615448
445559334,4455,59334,115.879982,40.365544
431008646,4310,8646,115.874358,40.033926
451656665,4516,56665,115.880399,39.575681
411057294,4110,57294,115.881654,39.815257
447558765,4475,58765,115.881532,40.488507
445500521,4455,521,115.881864,40.356712
451457466,4514,57466,115.882098,39.626851
447557746,4475,57746,115.887588,40.447776
451456671,4514,56671,115.883476,39.594948
445506442,4455,6442,115.883632,40.384733
451456153,4514,56153,115.884486,39.664929
447559842,4475,59842,115.886962,40.360703
451456456,4514,56456,115.885074,39.631728
447558606,4475,58606,115.885687,40.553139
431006850,4310,6850,115.884479,40.150337
447558833,4475,58833,115.884824,40.357763
445558407,4455,58407,115.886410,40.413162
447558764,4475,58764,115.884298,40.498374
445537176,4455,37176,115.887065,40.364370
451403977,4514,3977,115.887003,39.616058
445500046,4455,46,115.887116,40.376576
449759863,4497,59863,115.882277,39.569786
447537235,4475,37235,115.882221,40.364749
447500635,4475,635,115.885798,40.463155
445531585,4455,31585,115.889366,40.366221
445555454,4455,55454,115.888856,40.377415
451455246,4514,55246,115.888735,39.597546
449759862,4497,59862,115.888979,39.569925
445559335,4455,59335,115.889463,40.365501
411057295,4110,57295,115.888964,39.813003
445537235,4455,37235,115.890069,40.364300
431257278,4312,57278,115.890169,39.863922
431058055,4310,58055,115.888449,40.032662
447500634,4475,634,115.897826,40.489252
445558473,4455,58473,115.891403,40.419231
451606226,4516,6226,115.891581,39.586184
448759863,4487,59863,115.882412,39.572622
445555455,4455,55455,115.891640,40.369319
445557752,4455,57752,115.891704,40.419066
447558831,4475,58831,115.895608,40.358433
445534131,4455,34131,115.892145,40.376024
451406276,4514,6276,115.892304,39.615597
447547000,4475,47000,115.891931,40.350428
449759861,4497,59861,115.890752,39.572982
447508146,4475,8146,115.893395,40.498970
447508380,4475,8380,115.893523,40.544172
448759861,4487,59861,115.888798,39.571795
445532799,4455,32799,115.906873,40.374604
448759862,4487,59862,115.887342,39.568922
431057911,4310,57911,115.896629,40.187058
431000904,4310,904,115.897049,40.055959
447558605,4475,58605,115.896344,40.543006
445537152,4455,37152,115.896089,40.356451
445506441,4455,6441,115.896449,40.392029
451606225,4516,6225,115.897206,39.574472
445558284,4455,58284,115.894329,40.374859
445557751,4455,57751,115.897220,40.416493
431057912,4310,57912,115.897343,40.171216
431000903,4310,903,115.897882,40.066527
447508145,4475,8145,115.898325,40.498996
445537151,4455,37151,115.898550,40.373966
451639569,4516,39569,115.898522,39.578603
451659315,4516,59315,115.898730,39.569312
447537174,4475,37174,115.891184,40.371722
431000209,4310,209,115.899034,40.033610
447537183,4475,37183,115.893167,40.374077
445557683,4455,57683,115.899514,40.408764
451457465,4514,57465,115.899466,39.612777
445500486,4455,486,115.900059,40.376957
451456151,4514,56151,115.901165,39.662635
447558832,4475,58832,115.902485,40.357900
411008760,4110,8760,115.898065,39.829903
447531585,4475,31585,115.888328,40.368870
445537181,4455,37181,115.900771,40.373771
451639568,4516,39568,115.902453,39.581690
445559844,4455,59844,115.901290,40.372112
451606224,4516,6224,115.901475,39.585961
451659316,4516,59316,115.901555,39.573927
411057367,4110,57367,115.901584,39.812126
445500519,4455,519,115.901869,40.369788
445500484,4455,484,115.902293,40.381185
431058580,4310,58580,115.903350,40.199508
447559799,4475,59799,115.901654,40.509942
445558286,4455,58286,115.902741,40.369817
445558511,4455,58511,115.895089,40.415362
445500485,4455,485,115.902958,40.377076
431255793,4312,55793,115.902845,39.949371
445500045,4455,45,115.903079,40.384574
411055579,4110,55579,115.904210,39.824287
447508144,4475,8144,115.911435,40.509386
450839616,4508,39616,115.904729,39.762219
445558821,4455,58821,115.905178,40.361321
431008810,4310,8810,115.902701,40.076089
451455245,4514,55245,115.906720,39.595604
431008443,4310,8443,115.905461,40.144090
431000208,4310,208,115.906218,40.032106
451456356,4514,56356,115.907178,39.671920
451659314,4516,59314,115.907331,39.573180
451055626,4510,55626,115.907788,39.672513
447559797,4475,59797,115.914262,40.510657
451455244,4514,55244,115.906665,39.604129
445558512,4455,58512,115.921206,40.391097
447559798,4475,59798,115.905988,40.505709
447558369,4475,58369,115.927408,40.511173
447537175,4475,37175,115.898631,40.366613
431055527,4310,55527,115.912327,40.021924
431059255,4310,59255,115.916656,40.169442
451406275,4514,6275,115.909613,39.608261
451406274,4514,6274,115.910389,39.618299
451456355,4514,56355,115.910527,39.667429
445534132,4455,34132,115.910644,40.369245
445503981,4455,3981,115.911226,40.378680
445558656,4455,58656,115.911449,40.390242
447537182,4475,37182,115.888101,40.363625
445532797,4455,32797,115.912237,40.376649
451456389,4514,56389,115.910954,39.606679
447508073,4475,8073,115.930651,40.507683
451456556,4514,56556,115.912791,39.623080
447557745,4475,57745,115.916716,40.442865
451456555,4514,56555,115.913177,39.612896
445503982,4455,3982,115.913824,40.363792
451408706,4514,8706,115.913463,39.669916
445558823,4455,58823,115.899272,40.358419
431057998,4310,57998,115.913110,40.083507
451456454,4514,56454,115.914561,39.631802
451456354,4514,56354,115.915198,39.681661
445503983,4455,3983,115.905162,40.370774
445500044,4455,44,115.916026,40.391761
445500520,4455,520,115.904698,40.357813
451456554,4514,56554,115.916789,39.625384
445558822,4455,58822,115.921070,40.359181
451459406,4514,59406,115.917233,39.640798
445557803,4455,57803,115.917357,40.433550
451408639,4514,8639,115.916848,39.668933
447506119,4475,6119,115.922910,40.516013
445558655,4455,58655,115.918164,40.377667
447508136,4475,8136,115.928961,40.477336
451408705,4514,8705,115.923492,39.667245
411056930,4110,56930,115.919391,39.815769
451456455,4514,56455,115.919670,39.628526
451456387,4514,56387,115.920408,39.630960
445532798,4455,32798,115.920458,40.365694
431055692,4310,55692,115.928993,40.112412
451432566,4514,32566,115.920784,39.655267
451408704,4514,8704,115.920950,39.675459
445555591,4455,55591,115.921112,40.355485
431055691,4310,55691,115.925078,40.114984
451406456,4514,6456,115.922077,39.647355
445532829,4455,32829,115.920526,40.358695
445559829,4455,59829,115.922591,40.366579
451539576,4515,39576,115.922676,39.730084
445558654,4455,58654,115.922869,40.396991
431055529,4310,55529,115.923553,40.016599
451459405,4514,59405,115.921970,39.632907
445557682,4455,57682,115.924341,40.403321
447558753,4475,58753,115.932368,40.509543
451556361,4515,56361,115.924901,39.717489
445558471,4455,58471,115.925002,40.431995
451557274,4515,57274,115.925260,39.734314
431255791,4312,55791,115.925690,39.960853
451432565,4514,32565,115.925707,39.636855
411055578,4110,55578,115.925709,39.826009
431057997,4310,57997,115.924080,40.088361
445558472,4455,58472,115.926457,40.418555
450956369,4509,56369,115.926405,39.637053
451406455,4514,6455,115.925793,39.638059
411057307,4110,57307,115.926639,39.798918
445508369,4455,8369,115.927126,40.360887
411056929,4110,56929,115.927902,39.800577
447557744,4475,57744,115.921377,40.451776
431208204,4312,8204,115.927896,39.960929
451508866,4515,8866,115.928442,39.720098
451557275,4515,57275,115.928880,39.733049
451408936,4514,8936,115.927029,39.605389
451459404,4514,59404,115.929158,39.645483
451432564,4514,32564,115.929220,39.643915
445557681,4455,57681,115.929876,40.409947
451230653,4512,30653,115.929836,39.743002
445555589,4455,55589,115.930420,40.359387
451406454,4514,6454,115.930345,39.645712
431008441,4310,8441,115.924350,40.145408
451539575,4515,39575,115.930828,39.709485
451456388,4514,56388,115.929153,39.604543
447506117,4475,6117,115.938639,40.517546
445559828,4455,59828,115.932347,40.361691
451408638,4514,8638,115.932343,39.651420
451200897,4512,897,115.932521,39.737265
411003678,4110,3678,115.933656,39.822224
451200898,4512,898,115.933653,39.739683
451508865,4515,8865,115.933914,39.704666
451408637,4514,8637,115.934683,39.649714
432555852,4325,55852,115.937166,40.316493
445508367,4455,8367,115.934607,40.361136
451408935,4514,8935,115.935077,39.593353
451056605,4510,56605,115.935073,39.691093
445555592,4455,55592,115.935557,40.372643
451556362,4515,56362,115.935647,39.704516
451432057,4514,32057,115.936597,39.656985
411056927,4110,56927,115.935942,39.817206
445555587,4455,55587,115.937072,40.362923
431008488,4310,8488,115.932451,40.145236
451055624,4510,55624,115.937987,39.665978
445557801,4455,57801,115.939048,40.443897
451039636,4510,39636,115.938394,39.693429
431000727,4310,727,115.940383,40.196705
445532827,4455,32827,115.948589,40.363918
431055110,4310,55110,115.935204,40.094608
445555799,4455,55799,115.939259,40.413471
431258003,4312,58003,115.939267,39.962935
445532828,4455,32828,115.939482,40.356979
445557802,4455,57802,115.939578,40.419912
431255283,4312,55283,115.940104,40.008329
451257366,4512,57366,115.940902,39.764045
451006272,4510,6272,115.940382,39.679941
451408934,4514,8934,115.934989,39.604898
447506118,4475,6118,115.940007,40.511375
451055625,4510,55625,115.940639,39.658067
